{
e
0101100011, 5, 5
0101100100, 4, 6
0101100101, 5, 5
0101100110, 5, 5
0101100111, 6, 4
0101101000, 4, 6
0101101001, 5, 5
0101101010, 5, 5
0101101011, 6, 4
0101101100, 5, 5
0101101101, 6, 4
0101101110, 6, 4
0101101111, 7, 3
0101110000, 4, 6
0101110001, 5, 5
0101110010, 5, 5
0101110011, 6, 4
0101110100, 5, 5
0101110101, 6, 4
0101110110, 6, 4
0101110111, 7, 3
0101111000, 5, 5
0101111001, 6, 4
0101111010, 6, 4
0101111011, 7, 3
0101111100, 6, 4
0101111101, 7, 3
0101111110, 7, 3
0101111111, 8, 2
0110000000, 2, 8
0110000001, 3, 7
0110000010, 3, 7
0110000011, 4, 6
0110000100, 3, 7
0110000101, 4, 6
0110000110, 4, 6
0110000111, 5, 5
0110001000, 3, 7
0110001001, 4, 6
0110001010, 4, 6
0110001011, 5, 5
0110001100, 4, 6
0110001101, 5, 5
0110001110, 5, 5
0110001111, 6, 4
0110010000, 3, 7
0110010001, 4, 6
0110010010, 4, 6
0110010011, 5, 5
0110010100, 4, 6
0110010101, 5, 5
0110010110, 5, 5
0110010111, 6, 4
0110011000, 4, 6
0110011001, 5, 5
0110011010, 5, 5
0110011011, 6, 4
0110011100, 5, 5
0110011101, 6, 4
0110011110, 6, 4
0110011111, 7, 3
0110100000, 3, 7
0110100001, 4, 6
0110100010, 4, 6
0110100011, 5, 5
0110100100, 4, 6
0110100101, 5, 5
0110100110, 5, 5
0110100111, 6, 4
0110101000, 4, 6
0110101001, 5, 5
0110101010, 5, 5
0110101011, 6, 4
0110101100, 5, 5
0110101101, 6, 4
0110101110, 6, 4
0110101111, 7, 3
0110110000, 4, 6
0110110001, 5, 5
0110110010, 5, 5
0110110011, 6, 4
0110110100, 5, 5
0110110101, 6, 4
0110110110, 6, 4
0110110111, 7, 3
0110111000, 5, 5
0110111001, 6, 4
0110111010, 6, 4
0110111011, 7, 3
0110111100, 6, 4
0110111101, 7, 3
0110111110, 7, 3
0110111111, 8, 2
0111000000, 3, 7
0111000001, 4, 6
0111000010, 4, 6
0111000011, 5, 5
0111000100, 4, 6
0111000101, 5, 5
0111000110, 5, 5
0111000111, 6, 4
0111001000, 4, 6
0111001001, 5, 5
0111001010, 5, 5
0111001011, 6, 4
0111001100, 5, 5
0111001101, 6, 4
0111001110, 6, 4
0111001111, 7, 3
0111010000, 4, 6
0111010001, 5, 5
0111010010, 5, 5
0111010011, 6, 4
0111010100, 5, 5
0111010101, 6, 4
0111010110, 6, 4
0111010111, 7, 3
0111011000, 5, 5
0111011001, 6, 4
0111011010, 6, 4
0111011011, 7, 3
0111011100, 6, 4
0111011101, 7, 3
0111011110, 7, 3
0111011111, 8, 2
0111100000, 4, 6
0111100001, 5, 5
0111100010, 5, 5
0111100011, 6, 4
0111100100, 5, 5
0111100101, 6, 4
0111100110, 6, 4
0111100111, 7, 3
0111101000, 5, 5
0111101001, 6, 4
0111101010, 6, 4
0111101011, 7, 3
0111101100, 6, 4
0111101101, 7, 3
0111101110, 7, 3
0111101111, 8, 2
0111110000, 5, 5
0111110001, 6, 4
0111110010, 6, 4
0111110011, 7, 3
0111110100, 6, 4
0111110101, 7, 3
0111110110, 7, 3
0111110111, 8, 2
0111111000, 6, 4
0111111001, 7, 3
0111111010, 7, 3
0111111011, 8, 2
0111111100, 7, 3
0111111101, 8, 2
0111111110, 8, 2
0111111111, 9, 1
1000000000, 1, 9
1000000001, 2, 8
1000000010, 2, 8
1000000011, 3, 7
1000000100, 2, 8
1000000101, 3, 7
1000000110, 3, 7
1000000111, 4, 6
1000001000, 2, 8
1000001001, 3, 7
1000001010, 3, 7
1000001011, 4, 6
1000001100, 3, 7
1000001101, 4, 6
1000001110, 4, 6
1000001111, 5, 5
1000010000, 2, 8
1000010001, 3, 7
1000010010, 3, 7
1000010011, 4, 6
1000010100, 3, 7
1000010101, 4, 6
1000010110, 4, 6
1000010111, 5, 5
1000011000, 3, 7
1000011001, 4, 6
1000011010, 4, 6
1000011011, 5, 5
1000011100, 4, 6
1000011101, 5, 5
1000011110, 5, 5
1000011111, 6, 4
1000100000, 2, 8
1000100001, 3, 7
1000100010, 3, 7
1000100011, 4, 6
1000100100, 3, 7
1000100101, 4, 6
1000100110, 4, 6
1000100111, 5, 5
1000101000, 3, 7
1000101001, 4, 6
1000101010, 4, 6
1000101011, 5, 5
1000101100, 4, 6
1000101101, 5, 5
1000101110, 5, 5
1000101111, 6, 4
1000110000, 3, 7
1000110001, 4, 6
1000110010, 4, 6
1000110011, 5, 5
1000110100, 4, 6
1000110101, 5, 5
1000110110, 5, 5
1000110111, 6, 4
1000111000, 4, 6
1000111001, 5, 5
1000111010, 5, 5
1000111011, 6, 4
1000111100, 5, 5
1000111101, 6, 4
1000111110, 6, 4
1000111111, 7, 3
1001000000, 2, 8
1001000001, 3, 7
1001000010, 3, 7
1001000011, 4, 6
1001000100, 3, 7
1001000101, 4, 6
1001000110, 4, 6
1001000111, 5, 5
1001001000, 3, 7
1001001001, 4, 6
1001001010, 4, 6
1001001011, 5, 5
1001001100, 4, 6
1001001101, 5, 5
1001001110, 5, 5
1001001111, 6, 4
1001010000, 3, 7
1001010001, 4, 6
1001010010, 4, 6
1001010011, 5, 5
1001010100, 4, 6
1001010101, 5, 5
1001010110, 5, 5
1001010111, 6, 4
1001011000, 4, 6
1001011001, 5, 5
1001011010, 5, 5
1001011011, 6, 4
1001011100, 5, 5
1001011101, 6, 4
1001011110, 6, 4
1001011111, 7, 3
1001100000, 3, 7
1001100001, 4, 6
1001100010, 4, 6
1001100011, 5, 5
1001100100, 4, 6
1001100101, 5, 5
1001100110, 5, 5
1001100111, 6, 4
1001101000, 4, 6
1001101001, 5, 5
1001101010, 5, 5
1001101011, 6, 4
1001101100, 5, 5
1001101101, 6, 4
1001101110, 6, 4
1001101111, 7, 3
1001110000, 4, 6
1001110001, 5, 5
1001110010, 5, 5
1001110011, 6, 4
1001110100, 5, 5
1001110101, 6, 4
1001110110, 6, 4
1001110111, 7, 3
1001111000, 5, 5
1001111001, 6, 4
1001111010, 6, 4
1001111011, 7, 3
1001111100, 6, 4
1001111101, 7, 3
1001111110, 7, 3
1001111111, 8, 2
1010000000, 2, 8
1010000001, 3, 7
1010000010, 3, 7
1010000011, 4, 6
1010000100, 3, 7
1010000101, 4, 6
1010000110, 4, 6
1010000111, 5, 5
1010001000, 3, 7
1010001001, 4, 6
1010001010, 4, 6
1010001011, 5, 5
1010001100, 4, 6
1010001101, 5, 5
1010001110, 5, 5
1010001111, 6, 4
1010010000, 3, 7
1010010001, 4, 6
1010010010, 4, 6
1010010011, 5, 5
1010010100, 4, 6
1010010101, 5, 5
1010010110, 5, 5
1010010111, 6, 4
1010011000, 4, 6
1010011001, 5, 5
1010011010, 5, 5
1010011011, 6, 4
1010011100, 5, 5
1010011101, 6, 4
1010011110, 6, 4
1010011111, 7, 3
1010100000, 3, 7
1010100001, 4, 6
1010100010, 4, 6
1010100011, 5, 5
1010100100, 4, 6
1010100101, 5, 5
1010100110, 5, 5
1010100111, 6, 4
1010101000, 4, 6
1010101001, 5, 5
1010101010, 5, 5
1010101011, 6, 4
1010101100, 5, 5
1010101101, 6, 4
1010101110, 6, 4
1010101111, 7, 3
1010110000, 4, 6
1010110001, 5, 5
1010110010, 5, 5
1010110011, 6, 4
1010110100, 5, 5
1010110101, 6, 4
1010110110, 6, 4
1010110111, 7, 3
1010111000, 5, 5
1010111001, 6, 4
1010111010, 6, 4
1010111011, 7, 3
1010111100, 6, 4
1010111101, 7, 3
1010111110, 7, 3
1010111111, 8, 2
1011000000, 3, 7
1011000001, 4, 6
1011000010, 4, 6
1011000011, 5, 5
1011000100, 4, 6
1011000101, 5, 5
1011000110, 5, 5
1011000111, 6, 4
1011001000, 4, 6
1011001001, 5, 5
1011001010, 5, 5
1011001011, 6, 4
1011001100, 5, 5
1011001101, 6, 4
1011001110, 6, 4
1011001111, 7, 3
1011010000, 4, 6
1011010001, 5, 5
1011010010, 5, 5
1011010011, 6, 4
1011010100, 5, 5
1011010101, 6, 4
1011010110, 6, 4
1011010111, 7, 3
1011011000, 5, 5
1011011001, 6, 4
1011011010, 6, 4
1011011011, 7, 3
1011011100, 6, 4
1011011101, 7, 3
1011011110, 7, 3
1011011111, 8, 2
1011100000, 4, 6
1011100001, 5, 5
1011100010, 5, 5
1011100011, 6, 4
1011100100, 5, 5
1011100101, 6, 4
1011100110, 6, 4
1011100111, 7, 3
1011101000, 5, 5
1011101001, 6, 4
1011101010, 6, 4
1011101011, 7, 3
1011101100, 6, 4
1011101101, 7, 3
1011101110, 7, 3
1011101111, 8, 2
1011110000, 5, 5
1011110001, 6, 4
1011110010, 6, 4
1011110011, 7, 3
1011110100, 6, 4
1011110101, 7, 3
1011110110, 7, 3
1011110111, 8, 2
1011111000, 6, 4
1011111001, 7, 3
1011111010, 7, 3
1011111011, 8, 2
1011111100, 7, 3
1011111101, 8, 2
1011111110, 8, 2
1011111111, 9, 1
1100000000, 2, 8
1100000001, 3, 7
1100000010, 3, 7
1100000011, 4, 6
1100000100, 3, 7
1100000101, 4, 6
1100000110, 4, 6
1100000111, 5, 5
1100001000, 3, 7
1100001001, 4, 6
1100001010, 4, 6
1100001011, 5, 5
1100001100, 4, 6
1100001101, 5, 5
1100001110, 5, 5
1100001111, 6, 4
1100010000, 3, 7
1100010001, 4, 6
1100010010, 4, 6
1100010011, 5, 5
1100010100, 4, 6
1100010101, 5, 5
1100010110, 5, 5
1100010111, 6, 4
1100011000, 4, 6
1100011001, 5, 5
1100011010, 5, 5
1100011011, 6, 4
1100011100, 5, 5
1100011101, 6, 4
1100011110, 6, 4
1100011111, 7, 3
1100100000, 3, 7
1100100001, 4, 6
1100100010, 4, 6
1100100011, 5, 5
1100100100, 4, 6
1100100101, 5, 5
1100100110, 5, 5
1100100111, 6, 4
1100101000, 4, 6
1100101001, 5, 5
1100101010, 5, 5
1100101011, 6, 4
1100101100, 5, 5
1100101101, 6, 4
1100101110, 6, 4
1100101111, 7, 3
1100110000, 4, 6
1100110001, 5, 5
1100110010, 5, 5
1100110011, 6, 4
1100110100, 5, 5
1100110101, 6, 4
1100110110, 6, 4
1100110111, 7, 3
1100111000, 5, 5
1100111001, 6, 4
1100111010, 6, 4
1100111011, 7, 3
1100111100, 6, 4
1100111101, 7, 3
1100111110, 7, 3
1100111111, 8, 2
1101000000, 3, 7
1101000001, 4, 6
1101000010, 4, 6
1101000011, 5, 5
1101000100, 4, 6
1101000101, 5, 5
1101000110, 5, 5
1101000111, 6, 4
1101001000, 4, 6
1101001001, 5, 5
1101001010, 5, 5
1101001011, 6, 4
1101001100, 5, 5
1101001101, 6, 4
1101001110, 6, 4
1101001111, 7, 3
1101010000, 4, 6
1101010001, 5, 5
1101010010, 5, 5
1101010011, 6, 4
1101010100, 5, 5
1101010101, 6, 4
1101010110, 6, 4
1101010111, 7, 3
1101011000, 5, 5
1101011001, 6, 4
1101011010, 6, 4
1101011011, 7, 3
1101011100, 6, 4
1101011101, 7, 3
1101011110, 7, 3
1101011111, 8, 2
1101100000, 4, 6
1101100001, 5, 5
1101100010, 5, 5
1101100011, 6, 4
1101100100, 5, 5
1101100101, 6, 4
1101100110, 6, 4
1101100111, 7, 3
1101101000, 5, 5
1101101001, 6, 4
1101101010, 6, 4
1101101011, 7, 3
1101101100, 6, 4
1101101101, 7, 3
1101101110, 7, 3
1101101111, 8, 2
1101110000, 5, 5
1101110001, 6, 4
1101110010, 6, 4
1101110011, 7, 3
1101110100, 6, 4
1101110101, 7, 3
1101110110, 7, 3
1101110111, 8, 2
1101111000, 6, 4
1101111001, 7, 3
1101111010, 7, 3
1101111011, 8, 2
1101111100, 7, 3
1101111101, 8, 2
1101111110, 8, 2
1101111111, 9, 1
1110000000, 3, 7
1110000001, 4, 6
1110000010, 4, 6
1110000011, 5, 5
1110000100, 4, 6
1110000101, 5, 5
1110000110, 5, 5
1110000111, 6, 4
1110001000, 4, 6
1110001001, 5, 5
1110001010, 5, 5
1110001011, 6, 4
1110001100, 5, 5
1110001101, 6, 4
1110001110, 6, 4
1110001111, 7, 3
1110010000, 4, 6
1110010001, 5, 5
1110010010, 5, 5
1110010011, 6, 4
1110010100, 5, 5
1110010101, 6, 4
1110010110, 6, 4
1110010111, 7, 3
1110011000, 5, 5
1110011001, 6, 4
1110011010, 6, 4
1110011011, 7, 3
1110011100, 6, 4
1110011101, 7, 3
1110011110, 7, 3
1110011111, 8, 2
1110100000, 4, 6
1110100001, 5, 5
1110100010, 5, 5
1110100011, 6, 4
1110100100, 5, 5
1110100101, 6, 4
1110100110, 6, 4
1110100111, 7, 3
1110101000, 5, 5
1110101001, 6, 4
1110101010, 6, 4
1110101011, 7, 3
1110101100, 6, 4
1110101101, 7, 3
1110101110, 7, 3
1110101111, 8, 2
1110110000, 5, 5
1110110001, 6, 4
1110110010, 6, 4
1110110011, 7, 3
1110110100, 6, 4
1110110101, 7, 3
1110110110, 7, 3
1110110111, 8, 2
1110111000, 6, 4
1110111001, 7, 3
1110111010, 7, 3
1110111011, 8, 2
1110111100, 7, 3
1110111101, 8, 2
1110111110, 8, 2
1110111111, 9, 1
1111000000, 4, 6
1111000001, 5, 5
1111000010, 5, 5
1111000011, 6, 4
1111000100, 5, 5
1111000101, 6, 4
1111000110, 6, 4
1111000111, 7, 3
1111001000, 5, 5
1111001001, 6, 4
1111001010, 6, 4
1111001011, 7, 3
1111001100, 6, 4
1111001101, 7, 3
1111001110, 7, 3
1111001111, 8, 2
1111010000, 5, 5
1111010001, 6, 4
1111010010, 6, 4
1111010011, 7, 3
1111010100, 6, 4
1111010101, 7, 3
1111010110, 7, 3
1111010111, 8, 2
1111011000, 6, 4
1111011001, 7, 3
1111011010, 7, 3
1111011011, 8, 2
1111011100, 7, 3
1111011101, 8, 2
1111011110, 8, 2
1111011111, 9, 1
1111100000, 5, 5
1111100001, 6, 4
1111100010, 6, 4
1111100011, 7, 3
1111100100, 6, 4
1111100101, 7, 3
1111100110, 7, 3
1111100111, 8, 2
1111101000, 6, 4
1111101001, 7, 3
1111101010, 7, 3
1111101011, 8, 2
1111101100, 7, 3
1111101101, 8, 2
1111101110, 8, 2
1111101111, 9, 1
1111110000, 6, 4
1111110001, 7, 3
1111110010, 7, 3
1111110011, 8, 2
1111110100, 7, 3
1111110101, 8, 2
1111110110, 8, 2
1111110111, 9, 1
1111111000, 7, 3
1111111001, 8, 2
1111111010, 8, 2
1111111011, 9, 1
1111111100, 8, 2
1111111101, 9, 1
1111111110, 9, 1
1111111111, 10, 0
}
